id,name,country,type,subtype,claim_tco2_yr,aoi_or_loc,metric_pre,metric_post,metric_change_pct,implied_claimed,implied_observed,ratio_obs_to_claim,n_observations,implied_capture_rate,severity,scan_status
2391,Gansu Tianshui Afforestation Project,China,forest,ARR,342003,18199.270920573377,0.14013944543585719,1.512869013228004,979.5454545454548,2072.7454545454543,-1.372729567792147,-0.0006622759995839342,,,RED_FLAG_NEGATIVE,ok
1953,Floresta Verde REDD+ Project,Brazil,forest,REDD,340000,41645.68651981385,97.62106867399892,648.3728714031515,564.1730931755756,2060.6060606060605,-550.7518027291526,-0.2672766101479711,,,RED_FLAG_NEGATIVE,ok
1400,Concosta REDD+ Project,Colombia,forest,REDD,333978,859.4445335201704,0.3666541807621215,1.031543819560418,181.3397129186602,2024.1090909090908,-0.6648896387982965,-0.00032848508105838987,,,RED_FLAG_NEGATIVE,ok
4475,Kijani Forestry smallholder farmer forestry project,Uganda,forest,ARR,316293,121.72515545459648,0.029472475050718077,0.038682623504067475,31.249999999999993,1916.9272727272728,-0.009210148453349398,-4.804641565898236e-06,,,RED_FLAG_NEGATIVE,ok
1391,SIVIRÚ-USARAGÁ-PIZARRO-PILIZÁ (SUPP) REDD+ Project,Colombia,forest,REDD,312078,60094.38849364942,19.16788975821568,24.789480920569986,29.32816931475098,1891.3818181818183,-5.6215911623543064,-0.0029722138112537907,,,RED_FLAG_NEGATIVE,ok
1392,Cajambre REDD+ Project,Colombia,forest,REDD,297488,431.21416399814177,0.01288517580105099,0.07028277709664177,445.4545454545455,1802.9575757575758,-0.05739760129559078,-3.183524785461087e-05,,,RED_FLAG_NEGATIVE,ok
2723,CONDOTO REDD+,Colombia,forest,REDD,249943,72857.46088510114,62.32192416129374,71.51035803571361,14.743501581625637,1514.8060606060606,-9.188433874419871,-0.006065749347968452,,,RED_FLAG_NEGATIVE,ok
1118,Suruí Forest Carbon Project,Brazil,forest,REDD,247460,249340.54664610932,278.68576107431574,553.2051110977864,98.50497885690899,1499.7575757575758,-274.5193500234706,-0.18304248263910392,,,RED_FLAG_NEGATIVE,ok
2980,Feijó REDD+ Project,Brazil,forest,REDD,238463,738178.3805216363,3752.805120960088,11929.857678230783,217.8917448071149,1445.230303030303,-8177.052557270695,-5.657958140045477,,,RED_FLAG_NEGATIVE,ok
1052,North Pikounda REDD+,Congo,forest,REDD,231110,56348.83384954046,1.0067684005505968,1.929639434388644,91.66666666666669,1400.6666666666667,-0.9228710338380472,-0.0006588798432922754,,,RED_FLAG_NEGATIVE,ok
2538,Pendjari and W-Benin National Parks REDD+ Project,Benin,forest,REDD,228923,1276903.6601516854,25.857673408112472,207.72863970076557,703.3539461272401,1387.4121212121213,-181.8709662926531,-0.13108647640598697,,,RED_FLAG_NEGATIVE,ok
2498,Afforestation of degraded grasslands in Caazapa and Guairá,Paraguay,forest,ARR,204819,3823.8978739258678,0.25020285617739074,49.892882049540106,19840.972222222223,1241.3272727272727,-49.64267919336272,-0.03999161243295226,,,RED_FLAG_NEGATIVE,ok
904,"Reduced Emissions from Deforestation and Degradation in Community Forests – Oddar Meanchey, Cambodia",Cambodia,forest,REDD,204792,64226.16276287097,148.83089637872692,873.5836714853516,486.9639253279515,1241.1636363636364,-724.7527751066247,-0.5839300748691016,,,RED_FLAG_NEGATIVE,ok
1202,LOWER ZAMBEZI REDD+ PROJECT,Zambia,forest,REDD,189117,50138.65106383654,156.96290281751166,255.32283675627875,62.66444629475437,1146.1636363636364,-98.35993393876709,-0.08581665899890845,,,RED_FLAG_NEGATIVE,ok
3602,Udzungwa Corridor Reforestation,Tanzania,forest,ARR,178047,7516.5851826499475,64.83988990014181,263.4809555974854,306.35626618624025,1079.0727272727272,-198.64106569734355,-0.1840849654308227,,,RED_FLAG_NEGATIVE,ok
2556,Southern Paraguay Sustainable Afforestation Project,Paraguay,forest,ARR,170514,1981.385170330291,0.4919701654702166,9.267545465195376,1783.76168224299,1033.418181818182,-8.775575299725158,-0.008491794952054677,,,RED_FLAG_NEGATIVE,ok
3892,RESTORATION OF HOMESTEAD LAND OF POOR RURAL COMMUNITIES IN ASSAM & MEGHALAYA,India,forest,ALM; ARR,170282,408390.0511032453,780.0537215803073,1224.5453324311368,56.98217937481741,1032.0121212121212,-444.4916108508295,-0.4307038664708358,,,RED_FLAG_NEGATIVE,ok
2451,Shanxi Loufan Afforestation Project,China,forest,ARR,163968,24793.954281206086,2.565510585581196,15.528759101115977,505.28922345483363,993.7454545454545,-12.963248515534781,-0.013044838048053516,,,RED_FLAG_NEGATIVE,ok
2512,"AFFORESTATION OF DEGRADED GRASSLANDS IN VICHADA, COLOMBIA",Colombia,forest,ARR,139489,9481.78286892901,0.8626837786225993,30.415380096749903,3425.669642857143,845.3878787878788,-29.552696318127303,-0.03495755860670738,,,RED_FLAG_NEGATIVE,ok
2401,Reforestation of Degraded Lands in Sierra Leone,Sierra Leone,forest,ARR,126297,1161.5883665178928,0.3370534174295852,9.565805795799875,2738.0681818181815,765.4363636363636,-9.22875237837029,-0.01205685125086976,,,RED_FLAG_NEGATIVE,ok
1493,"Mangrove restoration and coastal greenbelt protection in the East coast of Aceh and North Sumatra Province, Indonesia",Indonesia,forest,ARR,124706,5108.182814146218,2.0996932405655064,3.4025006415272476,62.04751131221714,755.7939393939394,-1.3028074009617412,-0.001723760052913952,,,RED_FLAG_NEGATIVE,ok
1532,COMACO Landscape Management Project,Zambia,forest,REDD,122047,887722.9314296346,2180.9798659446747,2916.783702834333,33.73730534513442,739.6787878787878,-735.8038368896582,-0.9947613057821463,,,RED_FLAG_NEGATIVE,ok
2928,"North Bandai Bamboo Reforestation Project, Ghana",Ghana,forest,ARR,107907,2619.326399717587,1.1227706852096189,8.792473630751125,683.1050228310503,653.9818181818182,-7.6697029455415064,-0.011727700575628537,,,RED_FLAG_NEGATIVE,ok
4016,Amazon Biome Conservancy Grouped REDD+ Project,Brazil,forest,REDD,97926,7681.906896694278,64.99227880019392,86.0091044013121,32.33741913517191,593.4909090909091,-21.016825601118185,-0.03541221150853196,,,RED_FLAG_NEGATIVE,ok
2566,The Serra do Amolar REDD+ Project,Brazil,forest,REDD,90592,136012.323491845,85.48343401816997,3897.1734263846,4458.980896294169,549.0424242424242,-3811.68999236643,-6.942432540847547,,,RED_FLAG_NEGATIVE,ok
963,The Purus Project,Brazil,forest,REDD,89868,36054.71663328496,50.60882578782287,199.84586384125694,294.88342345485205,544.6545454545454,-149.23703805343408,-0.2740031076558577,,,RED_FLAG_NEGATIVE,ok
3002,Hiwi REDD+ Project,Brazil,forest,REDD,88084,405.005117983757,0.4919384986496395,0.6870175584589793,39.655172413793096,533.8424242424243,-0.19507905980933976,-0.00036542442292063324,,,RED_FLAG_NEGATIVE,ok
1328,Araku Valley Livelihood Project,India,forest,ARR,80660,498888.0078862515,406.12267434940975,677.566564790621,66.83790578205272,488.8484848484849,-271.44389044121124,-0.555272029789237,,,RED_FLAG_NEGATIVE,ok
576,"Restoration of degraded areas and reforestation in Cáceres and Cravo Norte, Colombia",Colombia,forest,ARR,80000,1363.4695867048217,2.5330900821338,8.387807930371425,231.12947658402203,484.8484848484849,-5.854717848237625,-0.012075355561990101,,,RED_FLAG_NEGATIVE,ok
3155,NIGER DELTA MANGROVE PROJECT,Nigeria,forest,ARR,79406,583.5583490205382,0.015441045486770505,0.1029403032451367,566.6666666666667,481.24848484848485,-0.0874992577583662,-0.0001818172119251747,,,RED_FLAG_NEGATIVE,ok
4094,Curuá Grouped REDD+ Project,Brazil,forest,REDD,73615,244516.5073302838,5226.028932188044,9505.436412079767,81.8864100337082,446.1515151515151,-4279.407479891724,-9.591825499995034,,,RED_FLAG_NEGATIVE,ok
1674,Gilé National Reserve REDD Project,Mozambique,forest,REDD,68821,153797.07810976982,372.49598066880714,614.0084177731495,64.83625317801092,417.0969696969697,-241.51243710434238,-0.5790318670495415,,,RED_FLAG_NEGATIVE,ok
1396,Rio Pepe y ACABA REDD+ Project,Colombia,forest,REDD,68454,4191.69209630109,1.323037639096262,3.061971863397223,131.4349775784753,414.8727272727273,-1.738934224300961,-0.00419148840111109,,,RED_FLAG_NEGATIVE,ok
1398,Reducing Emissions from Deforestation and Carbon Enhancement in Xe Pian National Protected Area,Lao,forest,REDD,64981,142934.0249542143,164.82848569697592,1213.483872448693,636.2100472606337,393.8242424242424,-1048.6553867517173,-2.6627497085922553,,,RED_FLAG_NEGATIVE,ok
1390,Carmen del Darién (CDD) REDD+ Project,Colombia,forest,REDD,62400,141204.67755595897,31.97853669290424,264.53014535486074,727.2115384615385,378.1818181818182,-232.5516086619565,-0.614920119058058,,,RED_FLAG_NEGATIVE,ok
962,Forteko afforestation on degraded grasslands under extensive grazing,Uruguay,forest,ARR,55965,16909.85977058175,0.15188052197537952,341.9302783221515,225031.0924369748,339.1818181818182,-341.7783978001761,-1.0076554210136524,,,RED_FLAG_NEGATIVE,ok
2483,Tavolo Community Forest Conservation Project,Papua New Guinea,forest,REDD,54532,21948.5490727166,43.347344188496585,72.53287266087384,67.32945009379014,330.4969696969697,-29.18552847237725,-0.0883080062704879,,,RED_FLAG_NEGATIVE,ok
1558,"Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala",Guatemala,forest,ARR,51827,753442.2432285396,5434.820437537123,9617.975157971667,76.96951110918778,314.1030303030303,-4183.154720434543,-13.317778935143837,,,RED_FLAG_NEGATIVE,ok
1133,Yacumama Forest Carbon Project,Peru,forest,REDD,51013,2881.682260525314,0.0912365570888209,0.4181675533237625,358.33333333333337,309.169696969697,-0.3269309962349416,-0.0010574483833290604,,,RED_FLAG_NEGATIVE,ok
2410,"REFORESTATION OF DEGRADED FOREST RESERVE AREAS IN GHANA, WEST AFRICA",Ghana,forest,ARR,46229,5518.1728173947495,50.48094520525068,235.57731725376917,366.66582072886,280.1757575757576,-185.0963720485185,-0.6606437817821184,,,RED_FLAG_NEGATIVE,ok
2367,"Afforestation in Eucalyptus and Acacia plantations for Burapha Agroforestry Co., Ltd.",Lao,forest,ARR,44946,4081.784920574264,95.73812532009033,273.0189339770683,185.1726342710997,272.4,-177.28080865697797,-0.6508106044676137,,,RED_FLAG_NEGATIVE,ok
872,Afognak Forest Carbon Project,United States,forest,IFM,40451,3410.8629232009785,0.0649978115956331,0.6567487213308763,910.4166666666667,245.15757575757576,-0.5917509097352431,-0.002413757388106972,,,RED_FLAG_NEGATIVE,ok
1530,Grouped Project for Commercial Forest Plantations Initiatives in the Department of Vichada,Colombia,forest,ARR,39506,3090.722873297492,0.0077047185652519955,0.8712258685323412,11207.692307692309,239.43030303030304,-0.8635211499670892,-0.003606565831634934,,,RED_FLAG_NEGATIVE,ok
1496,Jubilación Segura : Agroforestry And Reforestation With Smallscale Farmers in Peru,Peru,forest,ARR,36439,3191.2917779737063,61.69411408820088,69.82885046104953,13.18559556786704,220.84242424242424,-8.13473637284865,-0.036835025701035355,,,RED_FLAG_NEGATIVE,ok
2412,Mindanao Tree Planting Program for our Climate and Communities (MinTrees),Philippines,forest,ARR,33015,1049.756429029269,3.094531146809992,4.046928638404413,30.776794493608612,200.0909090909091,-0.9523974915944211,-0.004759823901653172,,,RED_FLAG_NEGATIVE,ok
687,"Reforestation of pastures in Sociedad Agrícola de Interés Social “José Carlos Mariátegui” - Joven Forestal Project, Perú",Peru,forest,ARR,31737,1468.4112451471221,0.007680397690211881,0.03544798933943945,361.53846153846155,192.34545454545454,-0.02776759164922757,-0.00014436312890703435,,,RED_FLAG_NEGATIVE,ok
2290,BLUE CARBON PROJECT GULF OF MORROSQUILLO “VIDA MANGLAR”,Colombia,forest,REDD,31310,28004.939344120896,20.262543990408272,47.839691684250575,136.09913793103453,189.75757575757575,-27.577147693842303,-0.1453283094693063,,,RED_FLAG_NEGATIVE,ok
2365,Integrated Project for Reforestation and Agroforestry on Degraded lands in Nicaragua,Nicaragua,forest,ARR,29287,2242.1468986419327,21.37988553625551,42.02396004942344,96.5583958724203,177.4969696969697,-20.644074513167926,-0.1163066307464987,,,RED_FLAG_NEGATIVE,ok
2532,Cumare carbon project,Colombia,forest,ARR,29180,5682.324991281778,0.3400856838443,4.666516627749913,1272.1590909090914,176.84848484848484,-4.3264309439056134,-0.02446405434353757,,,RED_FLAG_NEGATIVE,ok
4788,Rizome Kawayan Project 1,Philippines,forest,ARR,26459,823.1675375635443,0.4455770476809319,1.1888141722962569,166.80327868852456,160.35757575757575,-0.7432371246153249,-0.004634873788182796,,,RED_FLAG_NEGATIVE,ok
1740,Reforestation with Teak  CO2e TEAKMEX,Mexico,forest,ARR,25329,6158.370053920007,51.39210004453918,270.2756145329802,425.9088737349607,153.5090909090909,-218.88351448844105,-1.4258667886846215,,,RED_FLAG_NEGATIVE,ok
142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Tanzania,forest,ARR,25000,13355.994674766494,35.99420757533243,209.89078779058698,483.1237911025146,151.5151515151515,-173.89658021525455,-1.14771742942068,,,RED_FLAG_NEGATIVE,ok
2971,OKA 2 PROJECT,Congo,forest,ARR,19976,2743.5942396814976,0.10984194379494051,0.2512125936791695,128.7037037037037,121.06666666666666,-0.14137064988422898,-0.001167709112479865,,,RED_FLAG_NEGATIVE,ok
961,‘El Arriero ’ Afforestation on degraded grasslands under extensive grazing project,Uruguay,forest,ARR,18271,4643.841525703372,2.448621643822941,38.41868377595064,1468.9922480620157,110.73333333333333,-35.9700621321277,-0.3248349981829714,,,RED_FLAG_NEGATIVE,ok
4243,"Afforestation project with native and exotic species on degraded grasslands in Northeast, Argentina.",Argentina,forest,ARR,18012,2316.8621900367943,0.0,0.6146962332040948,,109.16363636363636,-0.6146962332040948,-0.0056309614967063985,,,RED_FLAG_NEGATIVE,ok
1881,Conservation of Panama Forests - Reduction of GHG Emissions from Deforestation. Grouped Project,Panama,forest,REDD,17170,7426.686862419665,6.049031207894718,12.395660446076487,104.91976351351353,104.06060606060606,-6.3466292381817695,-0.060989739330226674,,,RED_FLAG_NEGATIVE,ok
1055,Reforesting Degraded Lands in Chile through the use of Mycorrhizal Inoculation,Chile,forest,ARR,16864,5976.286066223195,0.1258896224898153,53.82380835832412,42654.7619047619,102.2060606060606,-53.69791873583431,-0.5253887921852859,,,RED_FLAG_NEGATIVE,ok
920,EDS GREEN CARBON PROJECT,Uruguay,forest,ARR,14746,10555.586650493204,45.03378256691153,212.66639297243827,372.23746452223276,89.36969696969697,-167.63261040552675,-1.8757209220745905,,,RED_FLAG_NEGATIVE,ok
3430,Juruá REDD+ Project,Brazil,forest,REDD,13798,552674.12957109,4053.0277769486675,6330.93292075507,56.202554464636044,83.62424242424242,-2277.9051438064025,-27.239770164375738,,,RED_FLAG_NEGATIVE,ok
799,Bukaleba Forest Project,Uganda,forest,ARR,11903,1753.2691141216212,2.426741902750751,33.1986037217269,1268.031914893617,72.13939393939394,-30.771861818976145,-0.42656113585911654,,,RED_FLAG_NEGATIVE,ok
1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,Uruguay,forest,ARR,11499,2001303.7435215148,1930.4068986513928,8155.521712290848,322.47682175133133,69.69090909090909,-6225.114813639455,-89.32463207674668,,,RED_FLAG_NEGATIVE,ok
4511,Silvador Climate Action,Romania,forest,IFM,11096,1523.1455380469909,0.14999702566721082,0.35624293595962564,137.49999999999994,67.24848484848485,-0.20624591029241482,-0.0030669227828270047,,,RED_FLAG_NEGATIVE,ok
994,"TIST Program in India, VCS-001",India,forest,ARR,11047,2401.4207457249995,0.22713244541140323,0.5943298988265051,161.66666666666666,66.95151515151515,-0.3671974534151019,-0.0054845279092506395,,,RED_FLAG_NEGATIVE,ok
3970,Carbon In Flavor and Arome Forests (C-BOSAR),Colombia,forest,ARR,10247,17.468941045740785,0.06160552870483175,0.951261840295196,1444.1176470588234,62.1030303030303,-0.8896563115903643,-0.014325489549371535,,,RED_FLAG_NEGATIVE,ok
3570,Bamboo plantations by farmers and community in the country,India,forest,ARR,10077,836.9559285692219,1.7358885802549213,2.069179187663866,19.19999999999998,61.07272727272727,-0.33329060740894456,-0.005457274012352471,,,RED_FLAG_NEGATIVE,ok
1911,King County Rural Forest Carbon Project,United States,forest,IFM,9195,141.82568845886124,0.03362751524766555,0.15111624135987978,349.38271604938274,55.72727272727273,-0.11748872611221423,-0.002108280566450826,,,RED_FLAG_NEGATIVE,ok
3450,"Sustainable Agroforestry Cacao Meta, Colombia",Colombia,forest,ARR,8405,1781.274924979155,0.11100898658924058,7.148702937622647,6339.751552795031,50.93939393939394,-7.037693951033407,-0.13815817988346366,,,RED_FLAG_NEGATIVE,ok
1769,"Grouped Project for restoration of degraded lands in Jaguar Corridors, Colombia",Colombia,forest,IFM; REDD,6835,4341.662671906564,16.310695064581008,23.89478092186571,46.497625191667595,41.42424242424242,-7.584085857284702,-0.18308327234118155,,,RED_FLAG_NEGATIVE,ok
2647,Reforestation grouped project Norteak Nicaragua,Nicaragua,forest,ARR,6357,684.4146021300473,2.205797034298217,7.166951836611074,224.91438356164383,38.527272727272724,-4.961154802312857,-0.12876994531722846,,,RED_FLAG_NEGATIVE,ok
5172,Project Akwaaba | Forest Ecosystem Restoration in Ghana,Ghana,forest,ARR,4965,902.3601710609478,16.315440814368287,68.30712552061419,318.6655224200815,30.09090909090909,-51.991684706245906,-1.7278203376698036,,,RED_FLAG_NEGATIVE,ok
3019,REGENERATING DEGRADED LANDS IN FLORIDA THROUGH PONGAMIA,United States,forest,ARR,4133,519.8089241281621,0.3274866523824817,1.7182941637352436,424.6913580246914,25.048484848484847,-1.3908075113527618,-0.055524616349674746,,,RED_FLAG_NEGATIVE,ok
2411,Bosques del Uruguay II (BDU II) Afforestation through High Quality Timber in Grasslands Project,Uruguay,forest,ARR,4066,1059.3521192601931,0.012980407624034995,5.265177842499195,40462.50000000001,24.64242424242424,-5.2521974348751606,-0.21313639369267132,,,RED_FLAG_NEGATIVE,ok
3623,Bugnavilla Afforestation Through High-Quality Timber Over Degraded Grasslands,Uruguay,forest,ARR,4017,926.972485352375,0.22784089526647308,85.798371417489,37557.142857142855,24.345454545454544,-85.57053052222253,-3.514846287320567,,,RED_FLAG_NEGATIVE,ok
3342,XiCO2e: Mexican Reforestation Project,Mexico,forest,ARR,3726,1078.3232559399787,0.7670977632304217,4.7413515171097576,518.0896027049873,22.581818181818182,-3.974253753879336,-0.17599352372251487,,,RED_FLAG_NEGATIVE,ok
4821,Land Life Reforestation and Restoration of Degraded Land in Portugal,Portugal,forest,ARR,2000,358.7888963784126,10.118755438647227,13.385995010220874,32.28894691035683,12.121212121212121,-3.267239571573647,-0.26954726465482587,,,RED_FLAG_NEGATIVE,ok
4739,Land Life Reforestation and Restoration of Degraded Land in Spain - B,Spain,forest,ARR,1990,213.2206992322691,0.009098459406016031,0.20168251683335536,2116.666666666667,12.06060606060606,-0.19258405742733933,-0.015968024862065826,,,RED_FLAG_NEGATIVE,ok
1695,PAYMENT FOR ENVIRONMENTAL SERVICES SCHEME FOR FOREST MANAGEMENT AND CONSERVATION OF WATER SOURCES IN THE JURISDICTION OF CORPOCHIVOR,Colombia,forest,REDD,1662,2454.155962493498,1.6259855285443376,1.9440615297486314,19.56204379562044,10.072727272727272,-0.3180760012042938,-0.031577942357827,,,RED_FLAG_NEGATIVE,ok
3419,Reforestation of degraded land in Spain,Spain,forest,ARR,1245,153.71426745121107,1.4565507928157502,3.7099826353241756,154.71014492753628,7.545454545454546,-2.2534318425084257,-0.298647593585454,,,RED_FLAG_NEGATIVE,ok
2471,Agroforestry and reforestation with small-scale farmers in Uganda,Uganda,forest,ARR,1214,532.539451234102,0.4388852641150072,0.8132285776248663,85.29411764705883,7.357575757575757,-0.3743433135098591,-0.05087862168791331,,,RED_FLAG_NEGATIVE,ok
1351,Planting for the Future: Financially sustainable agroforestry systems and payments for ecosystem services,Peru,forest,ARR,719,19.28557559811896,0.14750955060599538,0.23180072238084992,57.14285714285716,4.357575757575757,-0.08429117177485454,-0.019343592966413074,,,RED_FLAG_NEGATIVE,ok
4056,La Yesca Landfill Gas Project,Chile,methane,Energy industries (renewable/n,100829,"-34.228,-70.704",,3322.2158727720303,,411.0771363339856,3322.2158727720303,8.08173352183919,11,0.11011113655727313,RED_FLAG_LOW_CAPTURE,ok
833,Winchester Landfill Gas Project,United States,methane,Waste handling and disposal,35318,"39.144,-78.099",,2315.936511661484,,143.9905414220483,2315.936511661484,16.08394890934732,1,0.058534476151053075,RED_FLAG_LOW_CAPTURE,ok
1228,El Panul,Chile,methane,Waste handling and disposal,10000,"-30.019,-71.358",,1626.403260739973,,40.76973255055447,1626.403260739973,39.89241917943005,5,0.024454410378905292,RED_FLAG_LOW_CAPTURE,ok
2403,Riau Ecosystem Restoration Carbon Project,Indonesia,forest,REDD; WRC,6870411,130849.11833300405,44.77036307849269,23.06027379763787,-48.492100103794264,41638.854545454546,21.710089280854824,0.0005213901659363677,,,SEVERE_UNDERDELIVERY,ok
2297,REDD+ Project Pueblos indígenas resguardando la selva,Colombia,forest,REDD,2365816,37269.505881215046,231.53606555368793,198.77387744691012,-14.149928663783488,14338.278787878788,32.76218810677781,0.002284945675242005,,,SEVERE_UNDERDELIVERY,ok
612,The Kasigau Corridor REDD Project - Phase II The Community Ranches,Kenya,forest,REDD,1461479,174966.11834897724,7.986138227029496,1.1537577576837545,-85.55299539170507,8857.448484848484,6.8323804693457415,0.0007713711777193155,,,SEVERE_UNDERDELIVERY,ok
1395,Bajo Calima y Bahía Málaga (BCBM) REDD+ Project,Colombia,forest,REDD,1050286,862.5863137652459,0.7854746951487347,0.6180784486416272,-21.311475409836078,6365.369696969697,0.1673962465071075,2.629796138734853e-05,,,SEVERE_UNDERDELIVERY,ok
3960,Belize Maya Forest REDD+ Project,Belize,forest,REDD,736688,38304.15301805009,706.1634924621882,432.70691979494154,-38.7242579921234,4464.775757575758,273.45657266724663,0.06124754915255263,,,SEVERE_UNDERDELIVERY,ok
4456,CREATING LIVELIHOOD OPPORTUNITIES AND CARBON CREDIT INCOME FOR SMALLHOLDER FARMERS THROUGH HORTICULTURAL PLANTATIONS IN BANGLADESH,Bangladesh,forest,ARR,567407,2059.8615528431496,0.003700483012491418,0.0,-100.0,3438.830303030303,0.003700483012491418,1.0760877061105766e-06,,,SEVERE_UNDERDELIVERY,ok
2897,Forest Conservation in Boumba-et-Ngoko,Cameroon,forest,IFM,362095,7349.515062914295,0.5145334134584494,0.0,-100.0,2194.5151515151515,0.5145334134584494,0.00023446336795770212,,,SEVERE_UNDERDELIVERY,ok
2317,REDD+ Project Magnolios de Yarumal,Colombia,forest,REDD,329260,7502.767399802762,5.545653037607043,2.4121284295968715,-56.50415896487985,1995.5151515151515,3.133524608010172,0.0015702835458958828,,,SEVERE_UNDERDELIVERY,ok
3739,Selva de Urundel REDD+ Project,Argentina,forest,REDD,317475,47158.49703901796,78.23110218556212,20.039214112388514,-74.38459442274504,1924.090909090909,58.19188807317361,0.030243835048660985,,,SEVERE_UNDERDELIVERY,ok
3867,Vega-Hereko Istanbul Waste to Energy Project,Turkey,methane,Energy industries (renewable/n,317033,"41.142,29.366",,2719.0821746849247,,1292.5350619699936,2719.0821746849247,2.103681559354131,1,0.3221980028801981,SEVERE_LOW_CAPTURE,ok
4562,IÇARA LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,290881,"-28.787,-49.337",,2223.5729200551928,,1185.9140574037835,2223.5729200551928,1.874986560934326,1,0.34782771286242664,SEVERE_LOW_CAPTURE,ok
1326,Laguna Seca Forest Carbon Project,Belize,forest,REDD,255935,8476.982811161279,0.18458921428589017,0.017039004395620637,-90.76923076923076,1551.121212121212,0.16755020989026953,0.00010801877285988424,,,SEVERE_UNDERDELIVERY,ok
562,The Kasigau Corridor REDD Project – Phase I Rukinga Sanctuary,Kenya,forest,REDD,251432,30393.2791280684,0.44439715537451036,0.40270314308536864,-9.382151029748286,1523.830303030303,0.04169401228914171,2.7361322455806673e-05,,,SEVERE_UNDERDELIVERY,ok
3601,CAAPII REDD+ PROJECT,Brazil,forest,REDD,228338,841.6911289793106,15.017076322389459,11.554770141965589,-23.05579399141631,1383.8666666666666,3.4623061804238695,0.0025019073468714736,,,SEVERE_UNDERDELIVERY,ok
958,BIOCORREDOR MARTIN SAGRADO REDD+ PROJECT,Peru,forest,REDD,219722,420.14828204140287,0.042695980355385243,0.005489483188549532,-87.14285714285714,1331.648484848485,0.03720649716683571,2.794017910144588e-05,,,SEVERE_UNDERDELIVERY,ok
4394,Jatobá REDD+ Project,Brazil,forest,REDD,187491,18145.06539211982,0.999068750777003,0.0,-100.0,1136.3090909090909,0.999068750777003,0.0008792227033735246,,,SEVERE_UNDERDELIVERY,ok
1440,"Landfill Gas to Energy Facility at the Nejapa Landfill Site, El Salvador",El Salvador,methane,Waste handling and disposal,183725,"13.864,-89.231",,1439.9861154331866,,749.0419112850619,1439.9861154331866,1.922437307897412,3,0.3421801375508253,SEVERE_LOW_CAPTURE,ok
4025,"Strengthening rural livelihoods of smallholder farmers in tribal districts of Odisha,India",India,forest,ARR,159512,281.6525923040603,0.0037898360292356434,0.0,-100.0,966.739393939394,0.0037898360292356434,3.920225091678878e-06,,,SEVERE_UNDERDELIVERY,ok
1399,Mutatá REDD+ Project,Colombia,forest,REDD,156476,42643.19240693867,28.795965672179566,20.728346201955365,-28.016492178341885,948.339393939394,8.067619470224201,0.00850710148896312,,,SEVERE_UNDERDELIVERY,ok
3630,Selva Paranaense Vida Nativa - GS1,Argentina,forest,IFM,151631,26.87644143028296,0.37421385887086966,0.16169734642568442,-56.79012345679012,918.9757575757576,0.21251651244518524,0.0002312536655001653,,,SEVERE_UNDERDELIVERY,ok
3895,ITVR SAO LEOPOLDO LANDFILL GAS PROJECT,Brazil,methane,Waste handling and disposal,149307,"-29.746,-51.197",,1052.071890256519,,608.7206457925636,1052.071890256519,1.728332852727059,5,0.3665241940698207,SEVERE_LOW_CAPTURE,ok
1916,Quebec Forestry Sector Carbon Sequestration Grouped Project Pivot,Canada,forest,ARR; IFM,127162,1965.2625935960589,0.49105375269710255,0.3728371085292815,-24.07407407407409,770.6787878787878,0.11821664416782107,0.00015339288692919645,,,SEVERE_UNDERDELIVERY,ok
2709,Juruena River REDD+ Project,Brazil,forest,REDD,100588,96575.44289426514,553.5398315991828,456.4521548793515,-17.539420142421168,609.6242424242424,97.08767671983128,0.1592582282058711,,,SEVERE_UNDERDELIVERY,ok
1806,Riscales REDD+ Project,Colombia,forest,REDD,100537,261.662705491742,0.3616204237574691,0.3005599259754702,-16.88524590163935,609.3151515151516,0.0610604977819989,0.00010021168459402824,,,SEVERE_UNDERDELIVERY,ok
1327,Reforestation of deforested land in Madagascar,Madagascar,forest,ARR,94452,10.894668976808058,0.0,0.0,,572.4363636363636,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3812,Painted Forest Carbon Project,Canada,forest,IFM,94169,32557.0821854197,89.60666159339883,47.11014898586774,-47.42561752871032,570.7212121212121,42.49651260753109,0.07446107084329906,,,SEVERE_UNDERDELIVERY,ok
5085,Tond Tenga,Burkina Faso,forest,ARR,92592,19091.178911429724,0.21326050380373898,0.0,-100.0,561.1636363636363,0.21326050380373898,0.00038003264998722283,,,SEVERE_UNDERDELIVERY,ok
4143,Urupianga Grouped REDD Project,Brazil,forest,REDD,88272,13096.14805909279,19.380825940308856,7.042488240148962,-63.66260002623638,534.9818181818182,12.338337700159894,0.02306309725084265,,,SEVERE_UNDERDELIVERY,ok
856,The Chocó-Darién Conservation Corridor REDD Project,Colombia,forest,REDD,80938,25.44213582307333,0.17019293836514376,0.054704873045939066,-67.85714285714285,490.53333333333336,0.11548806531920469,0.00023543367488285816,,,SEVERE_UNDERDELIVERY,ok
